1276.3,376.15,150.76,1304.8,377.61,147.99,1302.3,378.28,153.69,1301.6,379.17,155.79,1300.4,380.36,156.59,1301.1,381.43,158.64,1299.4,381.76,158.7,1300.3,380.76,160.12,1300.6,380.08,159.37,1300.4,381.31,160.63,1301,380.24,160.16,1300.6,378.33,161.45,1301.1,376.6,159.53,1300,377.33,158.71,1297.9,377.32,159.59,1296.5,378.01,160.28,1297.1,378.71,159.19,1295.4,377.45,159.18,1294.6,376.76,159.2,1294.6,376.52,159.66,1294.4,378.16,160.8,1294.6,379.09,160.03,1294.4,378.43,160.76,1293.3,378.79,160.75,1292.8,379.46,159.25,1294,380.03,161.05,1294.1,379.58,159.96,1294.6,380.3,160.03,1294.2,380.24,160.64,1293.9,380.39,159.82,1294.5,380.88,160.58,1295.4,380.41,161.36,1295.4,382.14,161.88,1294.7,381.74,162.49,1295.7,379.77,162.06,1295,379.55,161.35,1295.6,380.3,162.05,1295.3,380.97,162.05,1294.2,381.13,162.73,1295,381.48,162.59,1295.2,381.07,162.98,1294.8,382.1,162.43,1294.8,382.11,162.99,1295.1,382.71,163.83,1294.5,381.62,163.32,1295.7,381.45,163.73,1295.8,381.2,162.9,1296,380.4,163.66,1296.2,378.8,163.49,1297.4,379.64,164.06,1297.7,378.51,163.54,1297.5,378.77,163.72,1298.3,378.6,162.37,1298.2,377.48,162.19,1299.8,376.46,163.09,1300.6,377.09,161.48,1301.8,376.82,162.41,1302.4,375.55,161.4,1301.3,374.8,160.49,1303.5,374.87,162.17,1302.5,374.55,161.82,1303.3,375.98,162.12,1304.3,376.58,163.75,1304.4,373.68,162.46,1304.4,373.06,163.08,1304.1,372.66,162.95,1304.8,371.55,162.72,1305.1,371.16,162.28,1304,370.19,162.87,1304.6,369.65,163.35,1304.4,369.77,162.65,1303.2,369.82,163.69,1303.3,370.18,163.9,1303.4,368.77,164,1302.2,369.24,164.18,1300.7,367.56,162.85,1301.3,368.16,164.13,1299.9,369.19,163.93,1299.1,369.05,164.53,1298.4,369.89,166.18,1296.8,369.7,165.31,1296.3,370.1,165.77,1296.6,371.2,164.49,1296.1,370.32,165.38,1296.2,370.39,165.19,1296.5,371.42,165.64,1296.9,371.28,165.77,1297.3,372.17,164.93,1297,372.49,164.52,1297.8,373.03,164.67,1297.5,373.62,164.96,1298,374.55,164.66,1298.4,374.61,165.07,1299.5,373.9,164.26,1300.8,376.48,165.32,1301,377.11,164.71,1301.6,377.46,165,1301.1,376.82,164.44,1301.6,375.75,165.53,1301.4,374.75,164.64,1302,375.82,166.62,1302.1,375.72,166.06,1300.8,375.04,166.15,1299.5,375.09,166.47,1299.6,375.48,166.58,1298.2,376.4,165.76,1295.8,376.81,166.5,1293.9,378.02,166.23,1293.7,378.87,166.62,1292.3,379.73,165.19,1290.8,380.39,165.69,1289,381.69,164.76,1287,382.45,165.14,1285.8,383.11,165.29,1286,383.23,165.73,1286,383.77,167.15,1285.2,383.61,166.39,1285.9,384.83,165.76,1285.1,384.86,166.3,1282.1,386.57,168.03,1278.3,390.57,169.67,1273.1,393.94,167.5,1271.4,398.88,165.89,1269.6,405.34,162.29,1267.8,411.67,155.81,1268,418.49,152.31,1267.5,421.07,152.25,1269.1,421.68,151.42,1268.9,420.62,149.71,1272.1,422.1,150.63,1272.6,420.71,154.08,1275.5,415.04,155.41,1266.6,411.45,160.71,1265.7,409.81,158.84,1266.3,411.46,157.4,1268.8,414.47,151.39,1272,416.49,148.17,1274.6,422.8,143.92,1278.7,426.87,140.35,1268.4,432.02,152.19,1265.5,423.7,156.23,1269.7,419.48,148.83,1274.7,413.64,143.84,1280,410.88,142.23,1282.1,408.17,141.72,1284.5,408.4,140.72,1285.9,408.56,139.42,1291.6,411.32,137.22,1284.3,416.17,146.52,1277.8,414.69,152.22,1281.6,412.47,151.41,1284.5,412.89,146.91,1284.9,412.3,145.22,1285.8,410.93,143.01,1286.3,409.28,141.92,1285.7,406.21,142.58,1285.1,404.96,143.23,1286.5,403.65,147.58,1290,403.11,152.92,1295.5,403.82,160.54,1296.6,404.24,165.76,1293.7,405.73,167.1,1291.2,405.06,166.47,1289.6,402.67,165.28,1289.5,403.68,163.62,1288.7,403.28,162.12,1287.7,405.56,158.01,1288.4,404.26,157.21,1288.5,404.19,157.71,1285.4,403.36,155.64,1283.3,403.72,156.25,1281.3,404.1,155.82,1279.3,404.19,155.45,1277,404.32,155.06,1275.9,404.76,155.11,1274.1,405.63,155.28,1273.5,407.09,154.63,1274,406.94,155.16,1273.4,408.95,154.82,1273,407.94,154.69,1273.3,407.27,153.75,1274.9,405.08,154.5,1275.6,403.33,153.96,1276.3,401.82,153.63,1277,400.67,154.64,1278,400.63,154.35,1278.4,401.38,155.49,1279.1,401.61,155.99,1279.5,398.38,156.73,1280.3,397.99,156.32,1280.4,398.91,156.47,1280.5,398.88,155.92,1280.5,399.46,156.88,1280.9,400.06,157.07,1280.3,399.86,157.77,1281,400.05,157.44,1280.4,400.8,157.96,1279.5,400.95,157.76,1279.9,400.58,157.82,1279.9,399.79,156.9,1279.9,400.56,157.85,1280.1,400.86,158.19,1281.2,399.68,158.21,1280.3,399.3,156.81,1280.3,399.65,155.46,1283.8,399.72,155.66,1283.8,397.97,156.39,1285.3,399.01,154.7,1285.5,398.57,155.01,1286,398.08,154.72,1286.6,399.05,154.15,1286.4,400.41,155.1,1285.5,400.86,154.52,1285.5,401.25,154.11,1285.4,402.16,154.53,1282.5,401.66,157.08,1279.9,401.84,157.03,1273.4,403.28,157.41,1268.4,404.3,159.79,1265.6,407.68,158.79,1263.5,410.75,158.06,1263.1,412.52,157.06,1264.3,413.84,155.08,1265.8,412.58,154.78,1266.7,413.55,155.1,1269.6,414.25,156.3,1272.6,415.48,158.99,1273.1,417.6,163.36,1275.2,417.73,162.66,1278.9,417.85,158.54,1276.4,407.08,164,1266.7,408.65,163.36,1270.1,409.08,158.13,1272.5,412.44,152.67,1276.4,415.8,152.36,1278,419.28,150.57,1281.9,420.53,147.61,1284.9,424.91,139.65,1286.1,424.82,140.61,1279.9,424.44,153.96,1274.1,423.26,166.4,1279.6,422.54,162.85,1282.6,423.96,158.02,1285,424.22,154.05,1287,424.97,151.87,1291.5,426.26,143.48,1295.8,428.86,137.84,1286.2,431.9,148.98,1286.1,424.7,158.16,1290.9,424.82,153.1,1296.1,423.62,148.26,1298.1,424.79,143.36,1300.5,423.79,143.89,1303.4,424.99,145.42,1305.5,426.79,145.71,1306.4,426.55,146.97,1308,425.21,150.55,1308.1,426.67,154.76,1308.6,426.19,159.03,1307.7,427.21,160.98,1305.8,429.27,161.3,1305.1,430.09,161.76,1301.5,434.43,165.66,1299.6,439.59,167.42,1296.3,444.78,161.82,1289.1,447.44,162.66,1280.9,442.67,167.63,1278.9,443.42,160.29,1278.6,445.03,153.14,1277.2,447.39,145.85,1277.9,451.1,138.78,1259.9,458.28,154.42,1259.5,450.79,168.75,1265,448.85,156.27,1268.8,448.7,145.83,1272.3,450.24,138.95,1274.8,451.76,134.07,1276,453.79,130.18,1278.1,455.87,129.16,1280.9,457.1,128,1284.4,457.54,126.56,1285.9,458.9,123.99,1263.5,457.92,143.62,1264.3,445.28,156.92,1263.8,440.39,149.91,1266.2,438.19,142.52,1267.3,438.47,137.37,1268.1,439.66,135.01,1268.7,438.71,132.03,1269.6,439.11,131.26,1270.2,438.85,131.23,1271.2,440.09,130.36,1273,441.05,128.96,1274.8,441.9,128.78,1276.7,443.48,128.27,1262.5,449.75,141.38,1269.7,439.8,149.45,1271.9,436.86,148.92,1273.4,436.1,143.96,1275.2,435.43,142.62,1275.8,434.98,140.46,1277.2,433.53,137.57,1279,432.23,138.49,1279.5,432.61,138,1280.4,431.33,137.14,1283.5,432.08,137.88,1284.7,432.27,136.82,1285.3,433.24,138.03,1287.9,433.58,137.76,1287.5,434.3,138.89,1288.6,434.36,139.12,1287.8,435.18,138.56,1289.6,436.82,140.09,1291.6,438.18,140.57,1291.9,439.07,139.52,1293.7,440.45,138.74,1294.7,442.68,137.76,1295.3,442.53,137.93,1294.7,441.36,140.05,1294.5,439.39,143.26,1293.7,436.69,143.97,1292.5,434.14,147.56,1292.6,432,150.14,1292,428.71,153.4,1291.7,426.79,157.91,1293.3,427,163.64,1293.9,427.48,166.63,1295.9,427.51,169.07,1294.5,427.56,171.73,1295.4,428.85,173.11,1294.9,428.69,174.61,1294.2,428.49,175.47,1294.2,428.61,175.65,1294.2,426.51,175.69,1293.3,426.54,174.34,1291.9,426.41,172.82,1292.4,424.82,171.67,1293.1,424.97,170.35,1299.1,424.22,164.99,1289.4,420.33,166.37,1289.6,420.21,161.19,1289.2,420.54,159.12,1291.9,420.03,160.96,1291,422.02,161.13,1293.3,423.41,162.92,1292.4,422.07,162.65,1296.3,421.35,161.13,1298.2,421.9,157.95,1301.8,424.86,153.12,1303.2,424.73,154.4,1306.7,425.84,156.73,1303.6,425.29,168.65,1290.3,423.68,168.13,1291.6,424.22,159.56,1291,427.13,151.25,1289.4,429.18,147.19,1290.3,433.13,141.01,1294.2,435.49,137.69,1282.1,439.59,148.54,1279.1,428.68,161.4,1281.7,427.41,157.45,1283.9,428.31,155.69,1285.1,431.71,150.62,1285.1,433.73,141.41,1286.5,434.93,139.15,1287.5,439.12,138.31,1268.4,443.92,153.87,1273.1,433.45,165.02,1276.4,432.42,159.16,1278.2,432.92,148.15,1281.9,434.16,141.37,1282.4,437.69,137.08,1285.9,440,133.6,1288.1,443.06,133.29,1271.3,446.87,148.64,1275.1,434.12,158.79,1277.3,433.95,154.18,1280,432.56,147.49,1281.7,432.56,140.72,1285.2,435.08,137.02,1288.9,438.24,135.77,1292.2,440.72,133.09,1298.2,444.44,131.43,1285.9,446.19,145.45,1280.2,434.07,162.76,1278.7,432.1,155.82,1279.5,431.78,148.67,1281,432.55,144.63,1281.9,434.18,138.97,1285.4,433.28,135.7,1286,433.37,133.77,1287.1,433.71,133.33,1287.7,435.03,133.2,1290.7,435.37,132.47,1292.7,438.02,132.25,1294.8,439.1,131.94,1283.4,443.64,143.69,1278.4,435.14,151.1,1278.2,434.22,146.36,1279.8,433.18,142.94,1283.3,432.32,144.53,1284.1,433.67,143.41,1285.1,435.78,141.41,1287.1,437.38,140.29,1288.2,438.12,138.86,1289.9,438.06,139.44,1291.5,438.86,138.33,1294.3,440.92,138.91,1296.3,443.54,139.43,1296.8,445.82,137.76,1290.5,440.73,144.48,1282.2,433.65,154.39,1282.1,431.25,149,1282.5,428.6,147.25,1283.5,428.23,146.04,1283.2,427.93,145.11,1282.5,429.06,143.02,1286.3,429.64,143.68,1287.9,430.94,144.61,1290,431.29,143.56,1292,431.33,144.33,1294.8,433.89,143.24,1295.3,435.56,142.16,1297,436.83,142.35,1298.1,438.17,141,1299.7,440.33,140.41,1294.6,438.51,146.89,1285.4,432.77,153.8,1284.7,429.64,151.11,1284.5,427.8,149.2,1285.1,427.81,148.54,1285.1,429.36,148.22,1286.7,429.29,149.65,1286.3,428.66,151.35,1286.6,426.97,150.09,1286.7,428.77,148.1,1286.1,430.27,148.5,1289.3,430.61,147.45,1293.2,431.29,147.87,1292.2,431.21,147.33,1295.3,432.09,147.23,1295.6,428.66,145.58,1296.7,424.45,146.35,1294.6,417.33,144.98,1295.4,412.77,144.27,1296,410.13,144.56,1294.4,406.51,146.29,1295.6,405.94,150.57,1298.2,405.97,153.24,1300.7,407.87,156.15,1302.9,413.39,156.3,1303.7,420.38,157.62,1303.5,424.93,161.47,1304.1,428.66,164.94,1303.8,428.63,167.82,1302.1,428.08,170.43,1301.8,426.24,172.12,1300.3,424.55,172.51,1299,424.38,168.18,1301.8,423.89,164.41,1304.1,413.16,164.47,1293.7,412.76,160.56,1291.3,414.16,153.8,1290.4,415.41,149.33,1290.4,418.42,153.42,1291.5,420.76,152.96,1292.3,422.6,148.42,1295.4,425.5,148.96,1286.9,424.77,157.26,1276.6,420.59,167.2,1277.6,424.15,161.56,1277.4,426.18,160.99,1276.9,429.49,154.2,1278.5,431.22,152.61,1282.9,433.72,150.02,1286.9,435.81,146.77,1281.2,437.57,154.56,1272.2,433.71,163.85,1274.4,436.15,155.49,1279.4,436.84,154.83,1280.9,438.03,153.34,1284.7,436.26,145.75,1286.3,437.55,142.72,1271.8,442.31,154.24,1273.4,434.24,160.26,1274.6,433.27,158.15,1276.8,431.31,152.23,1278.4,432.25,148.18,1281.6,433.46,143.83,1285.8,435.96,142.24,1273.1,444.15,148.93,1266.8,435.71,154.4,1267.4,435.27,150.37,1269.7,434.34,145.52,1273.2,433.62,142.31,1275,433.19,140.33,1277,432.75,138.92,1278.3,434.25,137.91,1279.7,434.23,137.83,1281.1,436.84,139.43,1281.3,438.75,140.96,1284,441.29,140.08,1287.8,442.93,139.66,1289.2,444.91,139.03,1284.2,440.94,145.91,1272,437.35,150.81,1271.8,435.06,146.95,1274,435.09,143.96,1277.2,432.83,144,1278.2,433.42,143.18,1279.2,432.94,143.87,1279.5,432.97,144.16,1280.8,432.81,145.02,1280.7,434.25,143.9,1280.7,434.33,144.35,1280.1,435.36,144.17,1281.8,436.41,146.18,1281.4,437.94,145.64,1282.8,438.68,146.1,1282.3,438.98,145.81,1282.9,439.29,146.39,1284.3,439.06,146.8,1284.3,438.84,148.89,1284.7,439.08,149.62,1284.4,438.76,148.48,1284.5,440.02,148.46,1285.5,439.88,148.4,1284.9,433.43,150.62,1272.8,435.82,148.53,1273.9,433.07,146.63,1276,431.17,145.91,1276.4,429.64,145.79,1276.2,428.86,145.73,1279.4,426.57,147.43,1276.9,426.25,146.94,1278.2,425.5,149.14,1278.7,424.31,150.32,1279.7,423.38,152.8,1278.8,423.15,154.17,1279.2,421.86,156.52,1278.9,422.97,159.64,1278.7,422.53,162.2,1279.6,421.93,163.85,1278.2,421.65,165.99,1277.9,419.46,167.87,1279.4,415.94,168.84,1280.2,412.73,171.56,1280.4,408.44,171.41,1282,407.12,168.96,1280.9,404.94,168.4,1281.8,405.52,168.26,1283.1,407.66,165.77,1282.6,412.99,165.87,1282.5,418.58,164.91,1282.2,421.58,163.25,
